glücklich	glücklich	nan	nan	nan
wie	wie	nan	nan	nan
die	d	nan	nan	nan
Juristen.Wie	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
soll	sollen	nan	nan	nan
man	man	nan	nan	nan
dieses	dies	nan	nan	nan
Problem	Problem	nan	nan	nan
lösen?Die	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
Studenten	Student	nan	nan	nan
rufen	rufen	nan	nan	nan
an	an	nan	nan	nan
einem	ein	nan	nan	nan
mehr	mehr	nan	nan	nan
praxisorientierteren	[unknown]	nan	nan	nan
Studium.Die	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
Universität	Universität	nan	nan	nan
gegenüber	gegenüber	nan	nan	nan
soll	sollen	nan	nan	nan
nan	nan	nan	nan	nan
mehr	mehr	nan	nan	nan
wert	wert	nan	nan	nan
auf	auf	nan	nan	nan
diese	dies	nan	nan	nan
Aufforderung	Aufforderung	nan	nan	nan
legen	legen	nan	nan	nan
und	und	nan	nan	nan
die	d	nan	nan	nan
traditionelle	traditionell	nan	nan	nan
Unterrichtsmethode	[unknown]	nan	nan	nan
reformieren,dadurch	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
dass	dass	nan	nan	nan
die	d	nan	nan	nan
Studierenden	Studierende	nan	nan	nan
mehr	mehr	nan	nan	nan
Arbeitserfahrungen	Arbeitserfahrung	nan	nan	nan
erhälten	[unknown]	erhalten	vpräf	orth
können.Auch	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
die	d	nan	nan	nan
Studenten	Student	nan	nan	nan
sollen	sollen	nan	nan	nan
sich	er|es|sie|Sie	nan	nan	nan
nan	nan	nan	nan	nan
bemühen,nicht	[unknown]	bemühen	vpräf	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nur	nur	nan	nan	nan
die	d	nan	nan	nan
Theorien	Theorie	nan	nan	nan
in	in	nan	nan	nan
Vorlesungen	Vorlesung	nan	nan	nan
und	und	nan	nan	nan
Seminaren	Seminar	nan	nan	nan
zu	zu	nan	nan	nan
studieren,sondern	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
auch	auch	nan	nan	nan
selbst	selbst	nan	nan	nan
praktische	praktisch	nan	nan	nan
Erfahrungen	Erfahrung	nan	nan	nan
zu	zu	nan	nan	nan
sammeln,um	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
in	in	nan	nan	nan
der	d	nan	nan	nan
Zukunft	Zukunft	nan	nan	nan
ein	ein	nan	nan	nan
Job	Job	nan	nan	nan
zu	zu	nan	nan	nan
finden	finden	nan	nan	nan
und	und	nan	nan	nan
Erfolg	Erfolg	nan	nan	nan
zu	zu	nan	nan	nan
haben	haben	nan	nan	nan
.	.	nan	nan	nan
Heutzutage	heutzutage	nan	nan	nan
haben	haben	nan	nan	nan
viele	viel	nan	nan	nan
Jungendliche	jungendlich	nan	nan	nan
grosse	groß	nan	nan	nan
Angst	Angst	nan	nan	nan
vor	vor	nan	nan	nan
dem	d	nan	nan	nan
Zukunft	Zukunft	nan	nan	nan
.	.	nan	nan	nan
In	in	nan	nan	nan
unserer	unser	nan	nan	nan
Zeit	Zeit	nan	nan	nan
gibt	geben	nan	nan	nan
es	es	nan	nan	nan
vielfältige	vielfältig	nan	nan	nan
Möglichkeiten	Möglichkeit	nan	nan	nan
für	für	nan	nan	nan
eine	ein	nan	nan	nan
Jugendliche	Jugendliche	nan	nan	nan
nach	nach	nan	nan	nan
dem	d	nan	nan	nan
Schulabschluss	Schulabschluß	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
,	,	nan	nan	nan
aber	aber	nan	nan	nan
die	d	nan	nan	nan
Meisten	meiste	nan	nan	nan
wählen	wählen	auswählen	vpart	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
den	d	nan	nan	nan
schwierigen	schwierig	nan	nan	nan
Weg	Weg	nan	nan	nan
der	d	nan	nan	nan
Universität	Universität	nan	nan	nan
aus	aus	nan	nan	nan
.	.	nan	.	nan
Vielleicht	vielleicht	nan	nan	nan
nan	nan	nan	nan	nan
weil	weil	nan	nan	nan
sie	sie	nan	nan	nan
glauben	glauben	nan	nan	nan
,	,	nan	nan	nan
dass	dass	nan	nan	nan
eine	ein	nan	nan	nan
Universitätsabschluss	Universitätsabschluß	nan	nan	nan
eine	ein	nan	nan	nan
sichere	sicher	nan	nan	nan
,	,	nan	nan	nan
berufliche	beruflich	nan	nan	nan
Zukunft	Zukunft	nan	nan	nan
und	und	nan	nan	nan
eine	ein	nan	nan	nan
hohe	hoch	nan	nan	nan
Lebensqualität	Lebensqualität	nan	nan	nan
bietet	bieten	nan	nan	nan
.	.	nan	nan	nan
nan	nan	nan	nan	nan
Ist	sein	nan	nan	nan
es	es	nan	nan	nan
aber	aber	nan	nan	nan
die	d	nan	nan	nan
Wahrheit	Wahrheit	nan	nan	nan
?	?	nan	nan	nan
Die	d	nan	nan	nan
Wahrheit	Wahrheit	nan	nan	nan
ist	sein	nan	nan	nan
,	,	nan	nan	nan
dass	dass	nan	nan	nan
die	d	nan	nan	nan
meisten	meist	nan	nan	nan
Universitätsabschlüsse	Universitätsabschlüs	nan	nan	nan
keine	kein	nan	nan	nan
Praxisorientierung	Praxisorientierung	nan	nan	nan
haben	haben	nan	nan	nan
und	und	nan	nan	nan
deswegen	deswegen	nan	nan	nan
haben	haben	nan	nan	nan
sie	sie	nan	nan	nan
eine	ein	nan	nan	nan
geringem	gering	nan	nan	nan
Wert	Wert	nan	nan	nan
.	.	nan	nan	nan
In	in	nan	nan	nan
der	d	nan	nan	nan
früheren	früh	nan	nan	nan
Zeit	Zeit	nan	nan	nan
baten	bitten	nan	nan	nan
die	d	nan	nan	nan
Universitäten	Universität	nan	nan	nan
nan	nan	nan	nan	nan
eine	ein	nan	nan	nan
Chance	Chance	nan	nan	nan
,	,	nan	nan	nan
um	um	nan	nan	nan
man	man	nan	nan	nan
erfolgsreich	nan	nan	nan	nan
und	und	nan	nan	nan
sozial	sozial	nan	nan	nan
anerkennt	anerkennen	anerkennen	vpart	flex
zu	zu	nan	nan	nan
sein	sein	nan	nan	nan
.	.	nan	nan	nan
Zum	zum	nan	nan	nan
Beispiel	Beispiel	nan	nan	nan
ein	ein	nan	nan	nan
Arzt	Arzt	nan	nan	nan
oder	oder	nan	nan	nan
ein	ein	nan	nan	nan
Rechtsanwalter	nan	nan	nan	nan
waren	sein	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
fast	fast	nan	nan	nan
die	d	nan	nan	nan
wichtigsten	wichtig	nan	nan	nan
Figuren	Figur	nan	nan	nan
nan	nan	nan	nan	nan
einer	ein	nan	nan	nan
früheren	früh	nan	nan	nan
Gesellschaft	Gesellschaft	nan	nan	nan
;	;	nan	nan	nan
sie	sie	nan	nan	nan
bekamen	bekommen	bekommen	vpräf	nan
einen	ein	nan	nan	nan
sehr	sehr	nan	nan	nan
hohen	hoch	nan	nan	nan
Lohn	Lohn	nan	nan	nan
und	und	nan	nan	nan
sie	sie	nan	nan	nan
wurden	werden	nan	nan	nan
respektiert	respektieren	nan	nan	nan
wegen	wegen	nan	nan	nan
ihrer	ihr	nan	nan	nan
Kentnisse	Kentnisse	nan	nan	nan
oder	oder	nan	nan	nan
wegen	wegen	nan	nan	nan
ihrer	ihr	nan	nan	nan
Angebot	Angebot	nan	nan	nan
in	in	nan	nan	nan
die	d	nan	nan	nan
Gesellschaft	Gesellschaft	nan	nan	nan
nan	nan	nan	nan	nan
.	.	nan	nan	nan
Heutzutage	heutzutage	nan	nan	nan
ist	sein	nan	nan	nan
es	es	nan	nan	nan
ganz	ganz	nan	nan	nan
anders	anders	nan	nan	nan
.	.	nan	nan	nan
Die	d	nan	nan	nan
Studenten	Student	nan	nan	nan
bemühen	bemühen	bemühen	vpräf	nan
sich	er|es|sie|Sie	nan	nan	nan
,	,	nan	nan	nan
um	um	nan	nan	nan
nan	nan	nan	nan	nan
die	d	nan	nan	nan
besten	gut	nan	nan	nan
Noten	Note	nan	nan	nan
zu	zu	nan	nan	nan
bekommen	bekommen	bekommen	vpräf	nan
und	und	nan	nan	nan
nan	nan	nan	nan	nan
mit	mit	nan	nan	nan
dem	d	nan	nan	nan
Abschluss	Abschluß	nan	nan	nan
nan	nan	nan	nan	nan
diskriminiert	diskriminieren	nan	nan	nan
zu	zu	nan	nan	nan
werden	werden	nan	nan	nan
und	und	nan	nan	nan
die	d	nan	nan	nan
entsprechende	entsprechend	nan	nan	nan
berufliche	beruflich	nan	nan	nan
Stelle	Stelle	nan	nan	nan
zu	zu	nan	nan	nan
finden	finden	nan	nan	nan
.	.	nan	nan	nan
Die	d	nan	nan	nan
Firmen	Firma	nan	nan	nan
aber	aber	nan	nan	nan
wollen	wollen	nan	nan	nan
keinen	kein	nan	nan	nan
guten	gut	nan	nan	nan
Student	Student	nan	nan	nan
nan	nan	nan	nan	nan
sondern	sondern	nan	nan	nan
einen	ein	nan	nan	nan
erlebnissvollen	nan	nan	nan	nan
Professioneller	Professionelle	nan	nan	nan
.	.	nan	nan	nan
Man	man	nan	nan	nan
könnte	können	nan	nan	nan
nicht	nicht	nan	nan	nan
daran	daran	nan	nan	nan
zweifeln	zweifeln	nan	nan	nan
,	,	nan	nan	nan
dass	dass	nan	nan	nan
die	d	nan	nan	nan
Universitäten	Universität	nan	nan	nan
nicht	nicht	nan	nan	nan
die	d	nan	nan	nan
richtige	richtig	nan	nan	nan
Ausbildung	Ausbildung	nan	nan	nan
bieten	bieten	nan	nan	nan
,	,	nan	nan	nan
aber	aber	nan	nan	nan
leider	leider	nan	nan	nan
während	während	nan	nan	nan
der	d	nan	nan	nan
Studium	Studium	nan	nan	nan
gibt	geben	nan	nan	nan
es	es	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
in	in	nan	nan	nan
vielen	viel	nan	nan	nan
Hochschulbereichen	nan	nan	nan	nan
keine	kein	nan	nan	nan
Praxisorientierung	Praxisorientierung	nan	nan	nan
und	und	nan	nan	nan
deswegen	deswegen	nan	nan	nan
sind	sein	nan	nan	nan
viele	viel	nan	nan	nan
Studenten	Student	nan	nan	nan
unfähig	unfähig	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
die	d	nan	nan	nan
richtige	richtig	nan	nan	nan
berufliche	beruflich	nan	nan	nan
Stelle	Stelle	nan	nan	nan
zu	zu	nan	nan	nan
finden	finden	nan	nan	nan
.	.	nan	nan	nan
Meiner	mein	nan	nan	nan
Meinung	Meinung	nan	nan	nan
nach	nach	nan	nan	nan
,	,	nan	nan	nan
sollten	sollen	nan	nan	nan
die	d	nan	nan	nan
Staaten	Staat	nan	nan	nan
einige	einige	nan	nan	nan
Maßnahmen	Maßnahme	nan	nan	nan
treffen	treffen	nan	nan	nan
,	,	nan	nan	nan
um	um	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
die	d	nan	nan	nan
Studenten	Student	nan	nan	nan
praxisorientiert	praxisorientiert	nan	nan	nan
zu	zu	nan	nan	nan
werden	werden	nan	nan	nan
nan	nan	nan	nan	nan
und	und	nan	nan	nan
dies	dies	nan	nan	nan
wird	werden	nan	nan	nan
zur	zur	nan	nan	nan
Folge	Folge	nan	nan	nan
haben	haben	nan	nan	nan
eine	ein	nan	nan	nan
bessere	gut	nan	nan	nan
Zukunft	Zukunft	nan	nan	nan
für	für	nan	nan	nan
alle	alle	nan	nan	nan
ausgebildete	ausgebildet	nan	nan	nan
Leute	Leute	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
.	.	nan	nan	nan
Wann	wann	nan	nan	nan
ist	sein	nan	nan	nan
einen	ein	nan	nan	nan
Lohn	Lohn	nan	nan	nan
niedrig	niedrig	nan	nan	nan
oder	oder	nan	nan	nan
hoch	hoch	nan	nan	nan
?	?	nan	nan	nan
Zu	zu	nan	nan	nan
dieser	dies	nan	nan	nan
Frage	Frage	nan	nan	nan
soll	sollen	nan	nan	nan
man	man	nan	nan	nan
ehr	ehren	nan	nan	nan
als	als	nan	nan	nan
eine	ein	nan	nan	nan
Antwort	Antwort	nan	nan	nan
nan	nan	nan	nan	nan
geben	geben	nan	nan	nan
,	,	nan	nan	nan
nan	nan	nan	nan	nan
wieder	wieder	nan	nan	nan
eine	ein	nan	nan	nan
Frage	Frage	nan	nan	nan
stellen	stellen	nan	nan	nan
:	:	nan	nan	nan
nan	nan	nan	nan	nan
unter	unter	nan	nan	nan
welche	welch	nan	nan	nan
Rahmen	Rahmen	nan	nan	nan
wird	werden	nan	nan	nan
die	d	nan	nan	nan
Entlohnung	Entlohnung	nan	nan	nan
eines	ein	nan	nan	nan
Menschen	Mensch	nan	nan	nan
bewertet	bewerten	bewerten	vpräf	nan
?	?	nan	nan	nan
nan	nan	nan	nan	nan
Dabei	dabei	nan	nan	nan
ist	sein	nan	nan	nan
es	es	nan	nan	nan
nicht	nicht	nan	nan	nan
nur	nur	nan	nan	nan
wichtig	wichtig	nan	nan	nan
,	,	nan	nan	nan
wie	wie	nan	nan	nan
viel	viel	nan	nan	nan
Geld	Geld	nan	nan	nan
man	man	nan	nan	nan
verdient	verdienen	verdienen	vpräf	nan
.	.	nan	nan	nan
Zudem	zudem	nan	nan	nan
sollte	sollen	nan	nan	nan
man	man	nan	nan	nan
auch	auch	nan	nan	nan
erklären	erklären	erklären	vpräf	nan
,	,	nan	nan	nan
ob	ob	nan	nan	nan
die	d	nan	nan	nan
Anzahl	Anzahl	nan	nan	nan
dazu	dazu	nan	nan	nan
reicht	reichen	nan	nan	nan
,	,	nan	nan	nan
ein	ein	nan	nan	nan
anständiges	anständig	nan	nan	nan
Leben	Leben	nan	nan	nan
zu	zu	nan	nan	nan
führen	führen	nan	nan	nan
.	.	nan	nan	nan
Außer	außer	nan	nan	nan
des	d	nan	nan	nan
Wohlstands	Wohlstand	nan	nan	nan
sollte	sollen	nan	nan	nan
man	man	nan	nan	nan
auch	auch	nan	nan	nan
auf	auf	nan	nan	nan
die	d	nan	nan	nan
Bewertung	Bewertung	nan	nan	nan
der	d	nan	nan	nan
Arbeit	Arbeit	nan	nan	nan
nan	nan	nan	nan	nan
,	,	nan	nan	nan
der	d	nan	nan	nan
die	d	nan	nan	nan
Menschen	Mensch	nan	nan	nan
leisten	leisten	nan	nan	nan
,	,	nan	nan	nan
beachten	beachten	beachten	vpräf	as
.	.	nan	nan	nan
Das	d	nan	nan	nan
Ziel	Ziel	nan	nan	nan
dieses	dies	nan	nan	nan
Aufsatzs	[unknown]	nan	nan	nan
ist	sein	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
einige	einige	nan	nan	nan
Worten	Wort	nan	nan	nan
zu	zu	nan	nan	nan
diesem	dies	nan	nan	nan
Thema	Thema	nan	nan	nan
nan	nan	nan	nan	nan
sagen	sagen	nan	nan	nan
.	.	nan	nan	nan
Zuerst	zuerst	nan	nan	nan
soll	sollen	nan	nan	nan
man	man	nan	nan	nan
nan	nan	nan	nan	nan
bewuss	[unknown]	nan	nan	nan
sein	sein	nan	nan	nan
,	,	nan	nan	nan
dass	dass	nan	nan	nan
jede	jed	nan	nan	nan
Gesellschaft	Gesellschaft	nan	nan	nan
sowieso	sowieso	nan	nan	nan
eine	ein	nan	nan	nan
""""	""""	nan	nan	nan
Ranking-Liste	Ranking-Liste	nan	nan	nan
""""	""""	nan	nan	nan
der	d	nan	nan	nan
unterschiedlichen	unterschiedlich	nan	nan	nan
Jobs	Job	nan	nan	nan
hat	haben	nan	nan	nan
,	,	nan	nan	nan
d.	d.	nan	nan	nan
h.	heißen	nan	nan	nan
nan	nan	nan	nan	nan
dass	dass	nan	nan	nan
die	d	nan	nan	nan
Achtug	[unknown]	nan	nan	nan
jeder	jed	nan	nan	nan
Arbeit	Arbeit	nan	nan	nan
anders	anders	nan	nan	nan
und	und	nan	nan	nan
unterschiedlich	unterschiedlich	nan	nan	nan
ist	sein	nan	nan	nan
,	,	nan	nan	nan
und	und	nan	nan	nan
die	d	nan	nan	nan
Belohnung	Belohnung	nan	nan	nan
zu	zu	nan	nan	nan
dieser	dies	nan	nan	nan
Werteliste	[unknown]	nan	nan	nan
entspricht	entsprechen	entsprechen	vpräf	as
.	.	nan	nan	nan
Deswegen	deswegen	nan	nan	nan
,	,	nan	nan	nan
wenn	wenn	nan	nan	nan
man	man	nan	nan	nan
nach	nach	nan	nan	nan
dem	d	nan	nan	nan
Lohn	Lohn	nan	nan	nan
fragt	fragen	nan	nan	nan
,	,	nan	nan	nan
muss	müssen	nan	nan	nan
man	man	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
immer	immer	nan	nan	nan
voher	[unknown]	nan	nan	nan
nach	nach	nan	nan	nan
den	d	nan	nan	nan
Werten	Wert|Werten	nan	nan	nan
einer	ein	nan	nan	nan
Gemeinschaft	Gemeinschaft	nan	nan	nan
fragen	fragen	nan	nan	nan
.	.	nan	nan	nan
Dabei	dabei	nan	nan	nan
gelten	gelten	nan	nan	nan
mehrere	mehrere	nan	nan	nan
Meinungen	Meinung	nan	nan	nan
,	,	nan	nan	nan
mit	mit	nan	nan	nan
denen	d	nan	nan	nan
man	man	nan	nan	nan
vorsichtig	vorsichtig	nan	nan	nan
sein	sein	nan	nan	nan
muss	müssen	nan	nan	nan
.	.	nan	nan	nan
Für	für	nan	nan	nan
einige	einige	nan	nan	nan
ist	sein	nan	nan	nan
nan	nan	nan	nan	nan
im	im	nan	nan	nan
Betrieb	Betrieb	nan	nan	nan
die	d	nan	nan	nan
Verantwörtlichkeit	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
des	d	nan	nan	nan
Jobs	Job	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
wesentlich	wesentlich	nan	nan	nan
,	,	nan	nan	nan
sodass	[UNKNOWN]	nan	nan	nan
nan	nan	nan	nan	nan
je	je	nan	nan	nan
mehr	mehr	nan	nan	nan
Entscheidungen	Entscheidung	nan	nan	nan
man	man	nan	nan	nan
in	in	nan	nan	nan
der	d	nan	nan	nan
Arbeit	Arbeit	nan	nan	nan
treffen	treffen	nan	nan	nan
sollte	sollen	nan	nan	nan
,	,	nan	nan	nan
desto	desto	nan	nan	nan
man	man	nan	nan	nan
eine	ein	nan	nan	nan
nan	nan	nan	nan	nan
bessere	gut	nan	nan	nan
Belohnung	Belohnung	nan	nan	nan
dafür	dafür	nan	nan	nan
bokommnen	[unknown]	bekommen	vpräf	orth
sollte	sollen	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
.	.	nan	nan	nan
Im	im	nan	nan	nan
Gegenteil	Gegenteil	nan	nan	nan
dazu	dazu	nan	nan	nan
legen	legen	nan	nan	nan
andere	ander	nan	nan	nan
Perspektiven	Perspektive	nan	nan	nan
einen	ein	nan	nan	nan
gröseren	[unknown]	nan	nan	nan
Wert	Wert	nan	nan	nan
auf	auf	nan	nan	nan
die	d	nan	nan	nan
nan	nan	nan	nan	nan
Menschkraft	[unknown]	nan	nan	nan
.	.	nan	nan	nan
Wer	wer	nan	nan	nan
dieser	dies	nan	nan	nan
Meinung	Meinung	nan	nan	nan
ist	sein	nan	nan	nan
,	,	nan	nan	nan
glaubt	glauben	nan	nan	nan
er	er	nan	nan	nan
,	,	nan	nan	nan
dass	dass	nan	nan	nan
es	es	nan	nan	nan
für	für	nan	nan	nan
die	d	nan	nan	nan
""""	""""	nan	nan	nan
lästige	lästig	nan	nan	nan
""""	""""	nan	nan	nan
Stellen	Stelle|Stellen	nan	nan	nan
ein	ein	nan	nan	nan
höher	hoch	nan	nan	nan
Lohn	Lohn	nan	nan	nan
geben	geben	nan	nan	nan
sollte	sollen	nan	nan	nan
.	.	nan	nan	nan
Welche	welch	nan	nan	nan
von	von	nan	nan	nan
diesen	dies	nan	nan	nan
Ansichten	Ansicht	nan	nan	nan
Recht	Recht	nan	nan	nan
hat	haben	nan	nan	nan
,	,	nan	nan	nan
wird	werden	nan	nan	nan
es	es	nan	nan	nan
immer	immer	nan	nan	nan
noch	noch	nan	nan	nan
besprochen	besprechen	besprechen	vpräf	nan
,	,	nan	nan	nan
obwohl	obwohl	nan	nan	nan
nan	nan	nan	nan	nan
schon	schon	nan	nan	nan
ein	ein	nan	nan	nan
altes	alt	nan	nan	nan
Thema	Thema	nan	nan	nan
ist	sein	nan	nan	nan
.	.	nan	nan	nan
Eine	ein	nan	nan	nan
andere	ander	nan	nan	nan
Rahmung	Rahmung	nan	nan	nan
,	,	nan	nan	nan
under	[UNKNOWN]	nan	nan	nan
der	d	nan	nan	nan
man	man	nan	nan	nan
den	d	nan	nan	nan
Beitrag	Beitrag	nan	nan	nan
eines	ein	nan	nan	nan
Menschen	Mensch	nan	nan	nan
bewerten	bewerten	bewerten	vpräf	nan
könnte	können	nan	nan	nan
,	,	nan	nan	nan
ist	sein	nan	nan	nan
natürlich	natürlich	nan	nan	nan
der	d	nan	nan	nan
Dienst	Dienst	nan	nan	nan
,	,	nan	nan	nan
den	d	nan	nan	nan
die	d	nan	nan	nan
ArbeiterInnen	Arbeiterin	nan	nan	nan
für	für	nan	nan	nan
die	d	nan	nan	nan
Gesellschaft	Gesellschaft	nan	nan	nan
leisten	leisten	nan	nan	nan
.	.	nan	nan	nan
Es	es	nan	nan	nan
it	it	nan	nan	nan
aber	aber	nan	nan	nan
nicht	nicht	nan	nan	nan
klar	klar	nan	nan	nan
,	,	nan	nan	nan
was	was	nan	nan	nan
es	es	nan	nan	nan
nan	nan	nan	nan	nan
besonders	besonders	nan	nan	nan
entweder	entweder	nan	nan	nan
wichtig	wichtig	nan	nan	nan
oder	oder	nan	nan	nan
behilflicht	[unknown]	nan	nan	nan
für	für	nan	nan	nan
eine	ein	nan	nan	nan
Gemeinschaft	Gemeinschaft	nan	nan	nan
ist	sein	nan	nan	nan
.	.	nan	nan	nan
Feurwehrmenschen	[unknown]	nan	nan	nan
,	,	nan	nan	nan
Polizisten	Polizist	nan	nan	nan
,	,	nan	nan	nan
Lehrer	Lehrer	nan	nan	nan
und	und	nan	nan	nan
Lehrerinen	[unknown]	nan	nan	nan
scheinen	scheinen	nan	nan	nan
im	im	nan	nan	nan
Prinzip	Prinzip	nan	nan	nan
,	,	nan	nan	nan
eine	ein	nan	nan	nan
große	groß	nan	nan	nan
Rolle	Rolle	nan	nan	nan
in	in	nan	nan	nan
der	d	nan	nan	nan
Gesellscheft	[unknown]	nan	nan	nan
zu	zu	nan	nan	nan
spielen	spielen	nan	nan	nan
.	.	nan	nan	nan
Aber	aber	nan	nan	nan
dann	dann	nan	nan	nan
sollte	sollen	nan	nan	nan
man	man	nan	nan	nan
nan	nan	nan	nan	nan
fragen	fragen	nan	nan	nan
,	,	nan	nan	nan
nan	nan	nan	nan	nan
wer	wer	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
ist	sein	nan	nan	nan
nicht	nicht	nan	nan	nan
nötig	nötig	nan	nan	nan
in	in	nan	nan	nan
einer	ein	nan	nan	nan
Stadt	Stadt	nan	nan	nan
nan	nan	nan	nan	nan
?	?	nan	nan	nan
nan	nan	nan	nan	nan
Darf	dürfen	nan	nan	nan
man	man	nan	nan	nan
nan	nan	nan	nan	nan
daran	daran	nan	nan	nan
in	in	nan	nan	nan
Wirklichkeit	Wirklichkeit	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
denken	denken	nan	nan	nan
,	,	nan	nan	nan
dass	dass	nan	nan	nan
es	es	nan	nan	nan
einige	einige	nan	nan	nan
Leute	Leute	nan	nan	nan
nan	nan	nan	nan	nan
,	,	nan	nan	nan
die	d	nan	nan	nan
keinen	kein	nan	nan	nan
Dienest	[unknown]	nan	nan	nan
leisten	leisten	nan	nan	nan
?	?	nan	nan	nan
Meiner	mein	nan	nan	nan
Meinung	Meinung	nan	nan	nan
nach	nach	nan	nan	nan
ist	sein	nan	nan	nan
die	d	nan	nan	nan
Idee	Idee	nan	nan	nan
,	,	nan	nan	nan
die	d	nan	nan	nan
Arbeiter	Arbeiter	nan	nan	nan
nach	nach	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
nan	nan	nan	nan	nan
Gesellschaftsrolle	[unknown]	nan	nan	nan
zu	zu	nan	nan	nan
sortieren	sortieren	nan	nan	nan
,	,	nan	nan	nan
nicht	nicht	nan	nan	nan
klar	klar	nan	nan	nan
,	,	nan	nan	nan
und	und	nan	nan	nan
ich	ich	nan	nan	nan
werde	werden	nan	nan	nan
sie	sie	nan	nan	nan
nicht	nicht	nan	nan	nan
empfohlen	empfehlen	empfehlen	vpräf	nan
.	.	nan	nan	nan
""""	""""	nan	nan	nan
Die	d	nan	nan	nan
finanzielle	finanziell	nan	nan	nan
Entlohnung	Entlohnung	nan	nan	nan
eines	[UNKNOWN]	nan	nan	nan
Menschen	Mensch	nan	nan	nan
sollte	sollen	nan	nan	nan
dem	d	nan	nan	nan
Beitrag	Beitrag	nan	nan	nan
entsprechen	entsprechen	entsprechen	vpräf	nan
,	,	nan	nan	nan
den	d	nan	nan	nan
er/	[unknown]	nan	nan	nan
nan	nan	nan	nan	nan
sie	sie	nan	nan	nan
für	für	nan	nan	nan
die	d	nan	nan	nan
Gesellschaft	Gesellschaft	nan	nan	nan
geleistet	leisten	nan	nan	nan
hat	haben	nan	nan	nan
""""	""""	nan	nan	nan
In	in	nan	nan	nan
den	d	nan	nan	nan
folgenden	folgend	nan	nan	nan
Aufsatz	Aufsatz	nan	nan	nan
wird	werden	nan	nan	nan
die	d	nan	nan	nan
oben	oben	nan	nan	nan
genannte	genannt	nan	nan	nan
These	These	nan	nan	nan
diskutiert	diskutieren	nan	nan	nan
.	.	nan	nan	nan
Die	d	nan	nan	nan
These	These	nan	nan	nan
nimmt	nehmen	nan	nan	nan
in	in	nan	nan	nan
einer	ein	nan	nan	nan
bestimmten	bestimmt	nan	nan	nan
Gesellschaftlichen	gesellschaftlich	nan	nan	nan
Theorie	Theorie	nan	nan	nan
nan	nan	nan	nan	nan
Ausgangspunkt	Ausgangspunkt	nan	nan	nan
.	.	nan	nan	nan
Sie	Sie|sie|sie	nan	nan	nan
wird	werden	nan	nan	nan
öfters	öfters	nan	nan	nan
im	im	nan	nan	nan
Zusammenhang	Zusammenhang	nan	nan	nan
mit	mit	nan	nan	nan
nan	nan	nan	nan	nan
Politik	Politik	nan	nan	nan
erwähnt	erwähnen	erwähnen	vpräf	nan
,	,	nan	nan	nan
und	und	nan	nan	nan
ist	sein	nan	nan	nan
natürlich	natürlich	nan	nan	nan
umstritten	umstritten	nan	nan	nan
.	.	nan	nan	nan
Es	es	nan	nan	nan
geht	gehen	nan	nan	nan
darum	darum	nan	nan	nan
